filename,width,height,class,xmin,ymin,xmax,ymax
sailing_00457.jpg,1632,918,sailing,616,247,831,558
warship_00435.jpg,720,480,warship,63,43,631,392
warship_00295.jpg,750,499,warship,48,44,691,432
merchant_00647.jpg,1920,1279,merchant,62,429,1902,801
small_00304.jpg,400,267,small,7,68,390,222
merchant_00068.jpg,800,532,merchant,75,131,744,335
sailing_00544.jpg,703,600,sailing,401,156,623,437
tug_00307.jpg,640,640,tug,1,63,617,493
fishing_00938.jpg,800,432,fishing,49,12,793,381
sailing_00017.jpg,1200,800,sailing,135,1,1115,706
fishing_00889.jpg,480,324,fishing,200,36,429,276
passenger_00811.jpg,1300,955,passenger,391,389,1091,594
tug_00611.jpg,639,465,tug,100,118,411,375
passenger_00663.jpg,1024,768,passenger,37,241,1009,515
merchant_00348.jpg,640,640,merchant,39,225,606,419
tug_00665.jpg,600,327,tug,63,6,534,292
tug_00153.jpg,736,490,tug,341,69,556,428
passenger_00635.jpg,608,342,passenger,1,1,542,302
small_00327.jpg,701,466,small,24,104,679,281
small_00962.jpg,1280,720,small,460,279,639,382
small_00962.jpg,1280,720,small,306,233,384,271
warship_00982.jpg,640,427,warship,93,75,613,289
warship_00982.jpg,640,427,warship,144,105,423,198
tug_00852.jpg,453,340,tug,20,65,387,221
passenger_00984.jpg,1280,960,passenger,187,1,1252,469
warship_00527.jpg,1200,796,warship,51,30,1139,739
tug_00057.jpg,500,280,tug,72,50,489,262
passenger_00911.jpg,1000,553,passenger,197,189,940,435
passenger_00315.jpg,1300,866,passenger,127,135,1269,786
fishing_00891.jpg,825,500,fishing,347,115,657,318
warship_00378.jpg,950,480,warship,139,114,784,361
tug_00626.jpg,624,437,tug,42,41,588,378
sailing_00648.jpg,800,533,sailing,244,1,570,440
passenger_00366.jpg,400,320,passenger,29,95,362,263
small_00801.jpg,1280,824,small,387,358,688,572
passenger_00687.jpg,640,400,passenger,70,158,357,332
sailing_00865.jpg,800,600,sailing,362,14,554,350
passenger_00428.jpg,550,412,passenger,100,114,374,275
small_00365.jpg,400,288,small,31,118,344,204
passenger_00798.jpg,2100,1400,passenger,164,358,2004,968
tug_00406.jpg,600,417,tug,107,63,485,386
small_00858.jpg,400,300,small,102,77,332,240
fishing_00037.jpg,618,350,fishing,105,41,551,291
tug_00261.jpg,1024,709,tug,39,44,992,564
merchant_00174.jpg,1007,564,merchant,122,122,950,371
small_00682.jpg,538,330,small,135,122,480,222
merchant_00453.jpg,800,589,merchant,49,130,761,331
passenger_00248.jpg,472,472,passenger,16,255,460,375
warship_00478.jpg,936,454,warship,62,10,811,454
fishing_00642.jpg,480,360,fishing,97,48,400,288
passenger_00225.jpg,800,600,passenger,28,213,731,412
warship_00815.jpg,640,426,warship,35,85,610,329
passenger_00118.jpg,1500,450,passenger,75,38,945,308
warship_00284.jpg,1440,909,warship,593,48,877,795
merchant_00235.jpg,900,551,merchant,92,145,809,348
small_00791.jpg,1300,731,small,530,271,766,449
fishing_00932.jpg,1280,720,fishing,35,1,1185,574
merchant_00815.jpg,768,384,merchant,163,152,705,296
merchant_00101.jpg,800,600,merchant,103,214,767,335
passenger_00932.jpg,800,500,passenger,64,238,452,409
fishing_00854.jpg,500,375,fishing,114,81,477,258
fishing_00854.jpg,500,375,fishing,9,101,137,242
small_00874.jpg,1168,788,small,178,284,900,595
sailing_00793.jpg,800,400,sailing,192,1,656,387
passenger_00756.jpg,480,360,passenger,104,83,392,228
sailing_00792.jpg,1200,1600,sailing,85,269,1080,1291
tug_00221.jpg,449,449,tug,73,53,377,401
sailing_00063.jpg,500,667,sailing,111,124,294,507
fishing_00609.jpg,800,600,fishing,119,186,762,428
sailing_00508.jpg,832,555,sailing,250,1,770,471
merchant_00132.jpg,800,527,merchant,81,225,720,345
small_00155.jpg,480,319,small,108,113,417,282
tug_00924.jpg,800,490,tug,62,38,765,426
passenger_00817.jpg,850,562,passenger,22,40,781,488
merchant_00818.jpg,741,541,merchant,11,196,729,322
merchant_00193.jpg,640,427,merchant,213,83,444,322
passenger_00078.jpg,1024,664,passenger,134,161,728,422
tug_00658.jpg,612,392,tug,54,141,294,318
sailing_00724.jpg,768,1024,sailing,179,50,429,743
small_00233.jpg,680,382,small,44,79,680,364
tug_00273.jpg,1020,678,tug,85,111,830,583
merchant_00267.jpg,570,428,merchant,120,175,361,268
small_00122.jpg,600,416,small,30,110,568,315
sailing_00892.jpg,1190,672,sailing,365,1,723,374
sailing_00386.jpg,574,576,sailing,69,1,511,519
sailing_00305.jpg,1049,699,sailing,178,116,631,575
sailing_00305.jpg,1049,699,sailing,1027,492,1049,533
sailing_00305.jpg,1049,699,sailing,928,490,961,533
fishing_00796.jpg,1300,956,fishing,477,146,1210,715
merchant_00278.jpg,1000,667,merchant,99,82,854,510
tug_00006.jpg,538,365,tug,38,147,244,298
sailing_00996.jpg,550,367,sailing,267,73,463,302
sailing_00996.jpg,550,367,sailing,42,25,243,307
tug_00041.jpg,533,400,tug,36,1,416,345
small_00896.jpg,800,450,small,454,220,728,334
small_00422.jpg,980,652,small,6,136,851,551
merchant_00504.jpg,800,600,merchant,77,202,691,490
small_00482.jpg,500,375,small,91,148,391,221
merchant_00734.jpg,500,333,merchant,58,116,425,221
passenger_00361.jpg,640,427,passenger,62,127,581,265
small_00632.jpg,1313,875,small,228,252,739,523
merchant_00473.jpg,800,400,merchant,64,130,701,288
warship_00233.jpg,768,768,warship,684,349,768,527
warship_00233.jpg,768,768,warship,397,248,528,421
warship_00233.jpg,768,768,warship,61,105,357,312
fishing_01008.jpg,960,540,fishing,48,103,884,472
passenger_00497.jpg,1024,768,passenger,333,329,751,656
sailing_00456.jpg,700,420,sailing,114,25,475,398
small_00374.jpg,600,400,small,17,79,566,313
tug_00081.jpg,612,412,tug,115,48,514,340
small_00907.jpg,1600,1066,small,593,402,1600,1011
sailing_00087.jpg,2400,1600,sailing,1465,313,2185,1429
sailing_00087.jpg,2400,1600,sailing,1007,710,1358,1164
sailing_00087.jpg,2400,1600,sailing,907,896,1002,1021
sailing_00087.jpg,2400,1600,sailing,395,742,652,1069
warship_00236.jpg,480,384,warship,113,51,392,265
sailing_00458.jpg,800,533,sailing,225,62,494,476
tug_00801.jpg,425,319,tug,41,53,367,198
passenger_00978.jpg,666,335,passenger,85,40,627,305
warship_00186.jpg,1300,955,warship,127,195,695,643
small_00501.jpg,655,437,small,75,96,568,313
warship_00237.jpg,500,357,warship,24,118,419,222
fishing_00212.jpg,600,309,fishing,17,50,586,270
tug_00696.jpg,957,1300,tug,155,209,858,639
merchant_00172.jpg,580,362,merchant,97,117,503,209
warship_00635.jpg,480,311,warship,34,159,211,242
warship_00635.jpg,480,311,warship,226,113,315,157
warship_00256.jpg,1280,720,warship,513,191,940,268
warship_00256.jpg,1280,720,warship,256,253,841,335
warship_00256.jpg,1280,720,warship,77,306,1223,519
tug_00024.jpg,1340,525,tug,59,1,1240,510
sailing_00806.jpg,900,900,sailing,161,96,728,651
sailing_00626.jpg,337,450,sailing,52,6,327,408
passenger_00656.jpg,1200,679,passenger,89,225,1153,438
tug_00218.jpg,1024,683,tug,132,64,843,553
fishing_00987.jpg,1300,956,fishing,60,38,1115,784
fishing_00524.jpg,1024,681,fishing,113,147,777,579
tug_00578.jpg,664,1000,tug,21,116,661,827
sailing_00267.jpg,644,1024,sailing,219,245,433,875
sailing_00267.jpg,644,1024,sailing,61,517,103,621
sailing_00267.jpg,644,1024,sailing,423,534,460,602
sailing_00267.jpg,644,1024,sailing,444,533,492,603
sailing_00267.jpg,644,1024,sailing,485,513,561,621
sailing_00267.jpg,644,1024,sailing,483,489,545,647
warship_00044.jpg,1000,562,warship,23,61,887,357
sailing_00481.jpg,550,367,sailing,33,16,267,355
merchant_00273.jpg,800,533,merchant,50,206,749,424
fishing_00712.jpg,767,575,fishing,48,1,710,474
fishing_00321.jpg,1300,767,fishing,150,23,1123,687
small_00174.jpg,480,319,small,20,133,456,249
fishing_00208.jpg,1300,731,fishing,275,145,1011,577
fishing_00818.jpg,600,380,fishing,84,133,434,332
passenger_00765.jpg,450,300,passenger,1,61,438,244
merchant_00247.jpg,569,336,merchant,104,85,491,240
merchant_00532.jpg,1200,900,merchant,50,191,1149,529
sailing_00173.jpg,1079,1079,sailing,77,55,997,983
merchant_00271.jpg,800,450,merchant,91,88,675,414
fishing_00514.jpg,450,320,fishing,220,114,396,200
passenger_00094.jpg,980,552,passenger,45,123,886,299
small_00897.jpg,715,315,small,246,152,579,307
sailing_00245.jpg,868,578,sailing,57,1,762,475
tug_00755.jpg,500,333,tug,74,27,432,238
sailing_00857.jpg,609,768,sailing,199,52,431,682
passenger_00191.jpg,800,500,passenger,49,86,771,410
tug_00305.jpg,640,640,tug,174,172,640,465
passenger_00975.jpg,1082,724,passenger,70,108,1064,534
warship_00778.jpg,600,400,warship,18,24,579,323
fishing_01047.jpg,550,344,fishing,154,46,389,250
sailing_00123.jpg,4681,3100,sailing,321,1085,964,2117
warship_00936.jpg,960,640,warship,35,245,604,438
warship_00936.jpg,960,640,warship,399,184,925,531
small_00844.jpg,1024,642,small,105,258,1023,548
warship_00492.jpg,766,447,warship,60,56,636,350
merchant_00991.jpg,736,920,merchant,58,190,684,535
small_00712.jpg,800,459,small,56,94,723,364
warship_00221.jpg,1000,644,warship,290,109,643,451
tug_00752.jpg,800,531,tug,137,52,663,429
tug_00603.jpg,720,450,tug,142,60,648,379
tug_00603.jpg,720,450,tug,503,156,683,303
tug_00553.jpg,1300,767,tug,654,212,1065,715
small_00236.jpg,600,450,small,48,136,561,271
fishing_00529.jpg,720,550,fishing,143,73,525,446
warship_00696.jpg,615,460,warship,19,109,584,337
sailing_00962.jpg,600,400,sailing,158,1,423,385
merchant_00468.jpg,800,600,merchant,44,319,753,428
fishing_00679.jpg,1600,1200,fishing,202,149,1423,1005
merchant_00845.jpg,1300,949,merchant,778,293,1062,367
warship_00792.jpg,640,480,warship,68,50,620,393
merchant_00897.jpg,1000,698,merchant,185,239,798,355
tug_00275.jpg,1024,576,tug,204,18,854,539
passenger_00994.jpg,770,433,passenger,77,95,711,321
merchant_00435.jpg,500,339,merchant,86,136,440,229
warship_00043.jpg,1000,667,warship,172,156,656,475
fishing_00054.jpg,1200,1058,fishing,485,247,1012,518
small_00634.jpg,1920,636,small,319,16,1748,602
warship_00897.jpg,480,343,warship,88,26,464,311
small_00861.jpg,980,653,small,376,400,609,580
small_00364.jpg,600,337,small,1,39,600,291
tug_00726.jpg,800,600,tug,30,65,653,446
merchant_00212.jpg,800,600,merchant,135,220,671,345
merchant_00163.jpg,1280,720,merchant,1,237,1261,532
merchant_00163.jpg,1280,720,merchant,274,91,492,131
tug_00628.jpg,1000,750,tug,171,23,840,641
small_00192.jpg,600,400,small,98,178,495,327
sailing_00757.jpg,400,320,sailing,32,7,143,281
sailing_00347.jpg,684,360,sailing,322,79,405,233
fishing_00963.jpg,1024,768,fishing,79,1,1002,690
merchant_00005.jpg,1200,900,merchant,65,377,1167,636
tug_00668.jpg,1920,520,tug,1116,72,1729,412
merchant_00384.jpg,2000,1500,merchant,90,426,1902,910
merchant_00661.jpg,1200,920,merchant,147,276,1039,651
warship_00306.jpg,750,562,warship,137,117,729,429
small_00954.jpg,692,1024,small,345,488,692,897
merchant_00006.jpg,640,360,merchant,171,3,452,306
warship_00491.jpg,400,320,warship,42,1,367,287
sailing_00004.jpg,300,300,sailing,82,91,200,215
tug_00003.jpg,800,533,tug,77,89,695,488
fishing_00544.jpg,500,349,fishing,21,10,478,323
sailing_00605.jpg,800,700,sailing,581,141,800,481
sailing_00605.jpg,800,700,sailing,180,124,424,488
sailing_00605.jpg,800,700,sailing,1,275,193,444
warship_00278.jpg,760,506,warship,91,111,719,331
sailing_00595.jpg,724,1024,sailing,104,185,635,902
tug_00587.jpg,1280,850,tug,141,20,1252,720
merchant_00942.jpg,1920,1080,merchant,130,272,1808,902
tug_00314.jpg,1300,866,tug,863,408,1196,643
merchant_00637.jpg,704,440,merchant,191,112,587,390
tug_00353.jpg,1300,866,tug,403,72,1043,687
warship_00455.jpg,900,485,warship,31,24,875,360
fishing_00004.jpg,660,371,fishing,102,1,542,358
warship_00226.jpg,900,586,warship,66,128,324,318
warship_00226.jpg,900,586,warship,284,62,797,384
fishing_00853.jpg,767,575,fishing,37,85,728,429
warship_00417.jpg,600,480,warship,20,87,574,366
fishing_00846.jpg,2058,1345,fishing,403,356,1864,1069
tug_00835.jpg,800,450,tug,123,11,735,439
fishing_00760.jpg,598,372,fishing,141,112,367,297
fishing_00888.jpg,629,419,fishing,52,69,557,259
warship_00823.jpg,800,450,warship,45,97,789,413
passenger_00446.jpg,960,604,passenger,269,93,798,535
passenger_00446.jpg,960,604,passenger,772,326,922,512
passenger_00446.jpg,960,604,passenger,25,252,330,529
passenger_00954.jpg,630,355,passenger,46,98,578,219
warship_00575.jpg,905,479,warship,27,107,863,322
merchant_00197.jpg,800,533,merchant,63,129,739,437
fishing_00584.jpg,408,612,fishing,65,401,236,490
sailing_00717.jpg,1200,800,sailing,219,180,424,689
sailing_00717.jpg,1200,800,sailing,564,225,739,636
sailing_00365.jpg,300,300,sailing,87,70,230,252
fishing_00233.jpg,700,420,fishing,55,82,639,363
tug_00934.jpg,1300,960,tug,134,157,1144,700
fishing_00001.jpg,400,300,fishing,24,41,381,245
fishing_00146.jpg,800,382,fishing,116,134,689,312
small_00257.jpg,1600,1000,small,45,20,1548,837
small_00711.jpg,800,450,small,25,73,727,393
fishing_00436.jpg,532,303,fishing,29,1,470,295
fishing_00729.jpg,1115,739,fishing,287,143,964,554
tug_00175.jpg,750,354,tug,100,1,663,351
small_00194.jpg,400,300,small,7,41,391,250
passenger_00326.jpg,840,560,passenger,48,146,784,429
merchant_00792.jpg,480,360,merchant,206,127,341,165
merchant_00792.jpg,480,360,merchant,44,124,284,188
warship_00896.jpg,1260,840,warship,40,213,1207,533
tug_00438.jpg,800,600,tug,61,56,680,582
passenger_00172.jpg,450,317,passenger,38,48,426,158
small_00935.jpg,600,400,small,349,155,509,220
small_00935.jpg,600,400,small,113,133,216,177
sailing_00323.jpg,400,329,sailing,69,1,353,288
merchant_00114.jpg,2048,1536,merchant,152,387,1856,685
warship_00877.jpg,800,571,warship,44,70,793,350
small_00805.jpg,629,354,small,1,87,561,252
fishing_00850.jpg,863,1390,fishing,1,20,701,875
sailing_00867.jpg,1366,690,sailing,145,1,1223,684
passenger_00077.jpg,1024,506,passenger,306,12,742,468
small_00932.jpg,1024,679,small,255,341,810,515
warship_00137.jpg,1200,675,warship,164,1,851,672
merchant_00507.jpg,550,368,merchant,3,75,550,271
merchant_00811.jpg,650,488,merchant,22,149,617,344
small_00744.jpg,1600,1067,small,474,447,1409,921
merchant_00881.jpg,643,361,merchant,72,75,540,285
merchant_00762.jpg,684,448,merchant,27,103,646,321
passenger_00055.jpg,440,293,passenger,49,107,360,255
passenger_00047.jpg,962,493,passenger,205,170,764,380
merchant_00264.jpg,724,363,merchant,35,88,691,283
tug_00586.jpg,1700,1135,tug,568,77,1398,709
tug_00052.jpg,540,720,tug,89,126,416,543
warship_00842.jpg,640,366,warship,56,87,535,268
tug_00518.jpg,400,300,tug,52,54,342,256
fishing_00881.jpg,1300,767,fishing,400,7,1123,712
sailing_00256.jpg,640,960,sailing,119,212,380,821
sailing_00473.jpg,640,359,sailing,345,121,414,226
sailing_00473.jpg,640,359,sailing,237,92,321,246
sailing_00445.jpg,594,396,sailing,24,1,344,377
sailing_00445.jpg,594,396,sailing,297,1,552,360
tug_00455.jpg,400,292,tug,98,23,377,242
warship_00115.jpg,500,440,warship,67,150,446,382
merchant_00116.jpg,548,388,merchant,83,89,464,328
fishing_00845.jpg,900,588,fishing,29,120,860,521
fishing_00230.jpg,768,1024,fishing,175,200,531,377
tug_00281.jpg,1000,555,tug,182,172,622,444
warship_00994.jpg,668,447,warship,62,38,660,297
tug_00397.jpg,1300,1031,tug,64,139,1011,726
passenger_00743.jpg,1300,957,passenger,123,372,1114,664
merchant_00855.jpg,1280,720,merchant,224,208,1085,544
sailing_00801.jpg,1280,720,sailing,553,154,731,511
sailing_00801.jpg,1280,720,sailing,402,50,482,230
sailing_00705.jpg,1500,817,sailing,511,218,980,619
sailing_00488.jpg,1412,1056,sailing,288,1,920,793
passenger_00873.jpg,1300,966,passenger,1,27,557,632
warship_00564.jpg,900,498,warship,16,170,696,308
warship_00145.jpg,780,438,warship,56,32,759,353
warship_00145.jpg,780,438,warship,531,192,572,207
tug_00837.jpg,1200,600,tug,150,1,943,550
passenger_00104.jpg,640,480,passenger,40,173,584,420
merchant_00911.jpg,800,518,merchant,49,159,783,385
passenger_00491.jpg,1024,576,passenger,57,186,948,425
tug_00784.jpg,1920,1080,tug,201,1,1517,704
passenger_00293.jpg,1024,683,passenger,228,228,760,409
warship_00692.jpg,1014,487,warship,211,169,983,334
warship_00692.jpg,1014,487,warship,158,91,703,200
warship_00692.jpg,1014,487,warship,27,87,194,137
tug_00303.jpg,500,380,tug,215,167,446,315
tug_00711.jpg,467,700,tug,19,329,443,503
merchant_00081.jpg,800,533,merchant,141,132,651,406
fishing_00039.jpg,1641,1094,fishing,1088,420,1209,592
fishing_00039.jpg,1641,1094,fishing,472,446,748,582
fishing_00039.jpg,1641,1094,fishing,91,518,250,568
passenger_00807.jpg,760,570,passenger,49,150,708,385
passenger_00333.jpg,1080,1080,passenger,153,150,987,408
merchant_00113.jpg,800,600,merchant,24,294,748,464
small_00378.jpg,600,386,small,40,100,559,319
tug_00707.jpg,1600,1200,tug,216,221,1498,923
warship_00392.jpg,768,432,warship,116,90,203,255
warship_00392.jpg,768,432,warship,204,120,254,224
warship_00392.jpg,768,432,warship,287,164,328,210
warship_00392.jpg,768,432,warship,438,164,461,204
tug_00561.jpg,1024,680,tug,266,162,671,473
fishing_00674.jpg,500,375,fishing,31,117,464,270
passenger_00853.jpg,1024,768,passenger,1,152,969,563
warship_00304.jpg,400,236,warship,9,14,384,182
sailing_00998.jpg,3000,2000,sailing,502,129,1223,1865
sailing_00998.jpg,3000,2000,sailing,2020,1139,2197,1683
sailing_00948.jpg,640,718,sailing,110,69,492,598
small_00296.jpg,821,553,small,7,40,821,553
warship_00075.jpg,720,405,warship,324,93,474,131
warship_00075.jpg,720,405,warship,120,109,651,193
warship_00075.jpg,720,405,warship,18,261,628,399
sailing_00518.jpg,630,400,sailing,178,1,415,383
small_00504.jpg,1222,823,small,340,370,1002,707
passenger_00545.jpg,1024,680,passenger,45,132,974,425
small_00293.jpg,1200,900,small,500,485,888,588
merchant_00856.jpg,1280,720,merchant,219,253,1179,720
merchant_00856.jpg,1280,720,merchant,61,353,103,394
merchant_00421.jpg,800,533,merchant,538,288,596,301
warship_00874.jpg,1300,1130,warship,168,312,417,634
warship_00874.jpg,1300,1130,warship,980,316,1155,577
warship_00874.jpg,1300,1130,warship,552,264,767,663
warship_00425.jpg,615,646,warship,38,149,563,497
passenger_00758.jpg,480,360,passenger,41,149,437,273
passenger_00095.jpg,980,552,passenger,152,29,843,277
small_00072.jpg,400,300,small,59,62,358,244
sailing_00194.jpg,1280,720,sailing,414,1,722,605
merchant_00368.jpg,1024,812,merchant,59,211,977,621
tug_00534.jpg,300,300,tug,5,34,271,221
warship_00726.jpg,700,471,warship,66,76,570,286
sailing_00268.jpg,1200,800,sailing,126,129,625,647
merchant_00346.jpg,600,338,merchant,57,23,517,328
warship_00865.jpg,1486,867,warship,37,77,1486,644
warship_00013.jpg,1024,584,warship,210,135,750,414
warship_00567.jpg,720,457,warship,67,29,703,430
fishing_00778.jpg,640,420,fishing,102,12,640,312
fishing_00426.jpg,1023,682,fishing,216,24,950,633
fishing_00381.jpg,1300,956,fishing,449,220,819,786
sailing_00192.jpg,1920,1080,sailing,160,154,845,854
merchant_00056.jpg,750,465,merchant,192,33,545,410
sailing_00392.jpg,1440,900,sailing,161,1,1320,754
warship_00462.jpg,640,320,warship,60,88,381,189
merchant_00011.jpg,521,548,merchant,52,109,474,459
tug_00853.jpg,1028,664,tug,88,67,815,490
tug_00666.jpg,800,533,tug,55,1,743,443
small_00987.jpg,318,200,small,34,34,291,150
sailing_00216.jpg,1300,865,sailing,173,30,417,548
sailing_00216.jpg,1300,865,sailing,772,222,909,526
sailing_00216.jpg,1300,865,sailing,1010,370,1067,510
sailing_00216.jpg,1300,865,sailing,1150,424,1187,503
small_00617.jpg,500,375,small,30,191,436,369
small_00701.jpg,450,319,small,106,132,346,233
warship_00644.jpg,640,426,warship,71,121,556,309
sailing_00676.jpg,600,400,sailing,25,1,385,391
small_00553.jpg,1024,682,small,122,242,959,544
tug_00481.jpg,1100,805,tug,90,90,1009,686
merchant_00785.jpg,1279,720,merchant,279,205,988,606
merchant_00285.jpg,817,563,merchant,120,116,729,467
fishing_00810.jpg,800,600,fishing,85,7,697,510
warship_00431.jpg,1024,574,warship,20,2,859,563
passenger_00952.jpg,1600,1059,passenger,148,465,1272,742
small_00828.jpg,500,333,small,144,143,332,258
warship_00036.jpg,1023,575,warship,345,1,706,573
merchant_00347.jpg,640,640,merchant,178,106,602,368
fishing_00025.jpg,1600,552,fishing,110,14,1450,498
passenger_00881.jpg,620,379,passenger,90,10,566,334
fishing_00808.jpg,600,400,fishing,45,1,578,297
small_00187.jpg,606,454,small,68,134,602,393
warship_00913.jpg,1200,798,warship,140,114,1163,618
tug_00941.jpg,640,424,tug,264,131,588,308
tug_00941.jpg,640,424,tug,478,227,559,267
merchant_00742.jpg,800,450,merchant,241,176,800,360
sailing_00358.jpg,660,989,sailing,215,55,482,856
fishing_00730.jpg,1280,720,fishing,383,92,778,307
small_00963.jpg,1280,720,small,101,278,943,570
fishing_00408.jpg,1024,640,fishing,227,99,984,636
merchant_00708.jpg,1024,768,merchant,234,190,794,641
passenger_00606.jpg,1300,957,passenger,39,342,1016,661
passenger_00921.jpg,1330,702,passenger,53,235,1251,560
small_00316.jpg,500,331,small,103,76,387,258
fishing_00081.jpg,1024,684,fishing,70,166,947,506
merchant_00877.jpg,1300,956,merchant,87,126,1112,597
warship_00042.jpg,1000,667,warship,227,61,766,476
fishing_00094.jpg,640,360,fishing,126,38,440,234
small_00667.jpg,975,435,small,261,155,598,394
passenger_00374.jpg,1300,866,passenger,591,235,1300,647
passenger_00754.jpg,480,360,passenger,149,33,362,315
fishing_00011.jpg,1480,800,fishing,313,43,1135,786
warship_00002.jpg,464,464,warship,59,13,399,433
warship_00367.jpg,500,333,warship,80,115,426,235
passenger_00927.jpg,700,467,passenger,69,83,634,393
passenger_00471.jpg,800,533,passenger,345,154,676,354
small_00163.jpg,480,319,small,20,73,445,274
tug_00891.jpg,800,600,tug,235,66,665,439
sailing_00566.jpg,608,342,sailing,314,136,378,236
warship_00904.jpg,876,588,warship,81,194,826,453
small_00288.jpg,486,486,small,3,179,470,371
passenger_00157.jpg,1024,683,passenger,255,254,897,410
merchant_00611.jpg,1300,951,merchant,765,417,1091,545
merchant_00611.jpg,1300,951,merchant,302,489,507,545
small_00202.jpg,350,233,small,38,44,324,143
warship_00948.jpg,1300,952,warship,72,90,1112,742
passenger_00828.jpg,1280,720,passenger,136,182,1171,642
sailing_00935.jpg,612,609,sailing,275,54,566,446
sailing_00214.jpg,375,500,sailing,121,51,356,407
sailing_00214.jpg,375,500,sailing,20,224,121,380
warship_00245.jpg,1486,863,warship,267,247,1222,532
merchant_00455.jpg,450,300,merchant,33,60,419,169
merchant_00337.jpg,600,300,merchant,69,32,532,232
small_00868.jpg,525,350,small,31,83,483,303
merchant_00434.jpg,1024,511,merchant,177,125,789,286
small_00106.jpg,740,350,small,32,16,717,311
passenger_00347.jpg,600,445,passenger,45,140,539,281
sailing_00668.jpg,450,320,sailing,180,40,314,258
sailing_00668.jpg,450,320,sailing,81,104,175,247
sailing_00506.jpg,1024,683,sailing,166,64,731,564
sailing_00814.jpg,700,466,sailing,149,1,597,444
sailing_00828.jpg,600,300,sailing,447,118,582,249
passenger_00582.jpg,1024,768,passenger,59,337,994,538
sailing_00565.jpg,1600,1141,sailing,957,379,1220,826
fishing_00797.jpg,1300,956,fishing,332,363,1186,727
fishing_00417.jpg,1023,682,fishing,143,220,891,473
small_00011.jpg,400,300,small,31,95,380,205
fishing_00189.jpg,450,337,fishing,27,39,398,262
passenger_00407.jpg,760,570,passenger,111,146,724,411
warship_00987.jpg,1098,800,warship,35,183,1067,616
fishing_00239.jpg,750,495,fishing,30,154,702,359
passenger_00335.jpg,1000,550,passenger,5,24,994,372
passenger_00676.jpg,2048,882,passenger,12,290,1966,678
tug_00127.jpg,481,318,tug,91,23,452,304
passenger_00544.jpg,650,435,passenger,39,75,632,289
small_00818.jpg,1080,500,small,372,109,1039,500
sailing_00475.jpg,612,407,sailing,102,30,206,255
small_00373.jpg,600,386,small,18,120,573,308
fishing_00107.jpg,1300,841,fishing,191,87,1025,758
sailing_00514.jpg,459,612,sailing,105,142,423,420
passenger_00012.jpg,700,400,passenger,39,114,637,304
tug_00317.jpg,800,539,tug,74,33,693,469
sailing_00843.jpg,800,534,sailing,27,52,521,469
sailing_00693.jpg,800,600,sailing,496,106,685,468
sailing_00693.jpg,800,600,sailing,7,118,177,441
sailing_00693.jpg,800,600,sailing,148,113,306,448
tug_00185.jpg,767,767,tug,30,96,742,630
fishing_00282.jpg,810,540,fishing,86,1,356,407
sailing_00553.jpg,1080,811,sailing,300,256,476,493
fishing_00943.jpg,2048,1242,fishing,284,271,1888,832
passenger_00323.jpg,800,462,passenger,346,142,606,304
passenger_00784.jpg,1440,710,passenger,100,160,656,574
small_00086.jpg,1200,800,small,218,234,530,555
small_00827.jpg,520,307,small,235,87,407,238
sailing_00835.jpg,550,366,sailing,126,1,431,276
warship_00167.jpg,2500,878,warship,285,407,362,554
warship_00167.jpg,2500,878,warship,665,424,758,598
warship_00167.jpg,2500,878,warship,842,394,913,498
warship_00167.jpg,2500,878,warship,911,335,1269,584
warship_00167.jpg,2500,878,warship,1732,431,1850,532
warship_00167.jpg,2500,878,warship,1860,458,2032,584
warship_00167.jpg,2500,878,warship,1689,468,1960,744
merchant_00982.jpg,1100,595,merchant,165,94,988,495
sailing_00052.jpg,845,560,sailing,69,39,454,440
sailing_00317.jpg,310,500,sailing,34,28,284,455
warship_00122.jpg,768,512,warship,36,158,728,339
small_00851.jpg,730,490,small,193,127,656,353
merchant_00071.jpg,1200,857,merchant,118,156,1123,594
small_00771.jpg,1024,683,small,311,328,836,508
merchant_00603.jpg,1000,620,merchant,267,149,773,587
warship_00126.jpg,800,553,warship,131,74,693,461
fishing_00355.jpg,550,367,fishing,126,46,344,293
sailing_00795.jpg,700,400,sailing,137,1,600,398
tug_00066.jpg,1200,776,tug,21,36,1186,711
sailing_00172.jpg,1100,619,sailing,433,1,805,561
fishing_00951.jpg,580,367,fishing,221,149,527,256
sailing_00071.jpg,266,400,sailing,64,28,233,346
small_00767.jpg,1024,617,small,62,259,537,477
sailing_00638.jpg,400,300,sailing,150,35,265,232
passenger_00634.jpg,608,342,passenger,154,106,421,194
sailing_00085.jpg,866,1300,sailing,283,443,602,945
sailing_00085.jpg,866,1300,sailing,191,715,286,874
sailing_00675.jpg,640,360,sailing,233,92,314,251
sailing_00937.jpg,600,450,sailing,90,20,442,429
tug_00557.jpg,1024,586,tug,123,90,824,450
passenger_00178.jpg,1000,668,passenger,68,175,944,413
tug_00147.jpg,590,447,tug,59,155,228,262
tug_00827.jpg,397,336,tug,81,106,318,250
passenger_00202.jpg,800,600,passenger,36,202,771,438
small_00457.jpg,942,590,small,22,196,871,464
passenger_00287.jpg,550,383,passenger,75,123,500,242
fishing_00735.jpg,1280,720,fishing,93,129,1233,628
tug_00978.jpg,1120,840,tug,63,159,1067,649
merchant_00003.jpg,582,338,merchant,19,129,551,311
